benchmark,index,parent_aig,child_aig,mapper_mode,phase,cut_ordinal,reason,viable,selected_update,node,level,refs,gate,leaves,u_phase_best,fanout_limit,arrival,required,slack,area_flow,best_gate,best_arrival,best_area_flow,child_leaf_index,child_requested_phase,child_inverted_pin,leaf0_aig_id,leaf0_phase,leaf1_aig_id,leaf1_phase,leaf2_aig_id,leaf2_phase,leaf3_aig_id,leaf3_phase,leaf4_aig_id,leaf4_phase,leaf5_aig_id,leaf5_phase
benchmarks/syn2.abc.blif,106,18467,18002,2,0,13,no-super-best,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,43.440,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI21xp33_ASAP7_75t_L,42.000,4.900,-1,-1,-1,17847,-1,18444,-1,18447,-1,18460,-1,18453,-1,-1,-1
benchmarks/syn2.abc.blif,107,18467,18002,2,0,14,no-super-best,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,43.440,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI21xp33_ASAP7_75t_L,42.000,4.900,-1,-1,-1,18367,-1,18444,-1,18446,-1,18460,-1,18461,-1,-1,-1
benchmarks/syn2.abc.blif,108,18467,18002,2,0,15,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,43.440,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI21xp33_ASAP7_75t_L,42.000,4.900,-1,-1,-1,2445,-1,2451,-1,18444,-1,18447,-1,18461,-1,-1,-1
benchmarks/syn2.abc.blif,109,18467,18002,2,0,16,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,43.440,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI21xp33_ASAP7_75t_L,42.000,4.900,-1,-1,-1,17955,-1,18367,-1,18444,-1,18445,-1,18462,-1,-1,-1
benchmarks/syn2.abc.blif,110,18467,18002,2,0,17,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,43.440,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI21xp33_ASAP7_75t_L,42.000,4.900,-1,-1,-1,17836,-1,18295,-1,18444,-1,18446,-1,18462,-1,-1,-1
benchmarks/syn2.abc.blif,111,18467,18002,2,0,18,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,43.440,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI21xp33_ASAP7_75t_L,42.000,4.900,-1,-1,-1,17827,-1,17848,-1,17961,-1,18447,-1,18462,-1,-1,-1
benchmarks/syn2.abc.blif,112,18467,18002,2,0,19,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,43.440,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI21xp33_ASAP7_75t_L,42.000,4.900,1,-1,-1,17961,-1,18002,-1,18367,-1,18446,-1,18462,-1,-1,-1
benchmarks/syn2.abc.blif,113,18467,18002,2,0,20,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,43.440,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI21xp33_ASAP7_75t_L,42.000,4.900,-1,-1,-1,2445,-1,2451,-1,17847,-1,18448,-1,18453,-1,-1,-1
benchmarks/syn2.abc.blif,114,18467,18002,2,0,21,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,43.440,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI21xp33_ASAP7_75t_L,42.000,4.900,-1,-1,-1,18008,-1,18364,-1,18444,-1,18446,-1,18462,-1,-1,-1
benchmarks/syn2.abc.blif,115,18467,18002,2,0,22,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,43.440,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI21xp33_ASAP7_75t_L,42.000,4.900,-1,-1,-1,17847,-1,18367,-1,18448,-1,18460,-1,18452,-1,-1,-1
benchmarks/syn2.abc.blif,116,18467,18002,2,1,0,violates-required,0,0,14992,8,2,NOR2xp33_ASAP7_75t_L,2,0,5,49.790,42.700,-7.090,0.930,AOI32xp33_ASAP7_75t_L,41.640,1.630,-1,-1,-1,18448,1,18462,1,-1,-1,-1,-1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,117,18467,18002,2,1,1,no-super-best,0,0,14992,8,2,?,3,0,-1,34028234663852885981170418348451692544.000,42.700,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI32xp33_ASAP7_75t_L,41.640,1.630,-1,-1,-1,18448,-1,18460,-1,18461,-1,-1,-1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,118,18467,18002,2,1,2,violates-required,0,0,14992,8,2,OA21x2_ASAP7_75t_L,3,7,2,45.680,42.700,-2.980,1.630,AOI32xp33_ASAP7_75t_L,41.640,1.630,-1,-1,-1,18444,0,18447,0,18462,0,-1,-1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,119,18467,18002,2,1,3,no-super-best,0,0,14992,8,2,?,4,0,-1,34028234663852885981170418348451692544.000,42.700,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI32xp33_ASAP7_75t_L,41.640,1.630,-1,-1,-1,17847,-1,18448,-1,18460,-1,18453,-1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,120,18467,18002,2,1,4,no-super-best,0,0,14992,8,2,?,4,0,-1,34028234663852885981170418348451692544.000,42.700,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI32xp33_ASAP7_75t_L,41.640,1.630,-1,-1,-1,18367,-1,18444,-1,18446,-1,18462,-1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,121,18467,18002,2,1,5,no-super-best,0,0,14992,8,2,?,4,0,-1,34028234663852885981170418348451692544.000,42.700,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI32xp33_ASAP7_75t_L,41.640,1.630,-1,-1,-1,2445,-1,2451,-1,18448,-1,18461,-1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,122,18467,18002,2,1,6,no-super-best,0,0,14992,8,2,?,4,0,-1,34028234663852885981170418348451692544.000,42.700,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI32xp33_ASAP7_75t_L,41.640,1.630,-1,-1,-1,18444,-1,18447,-1,18460,-1,18461,-1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,123,18467,18002,2,1,7,violates-required,0,0,14992,8,2,AOI31xp33_ASAP7_75t_L,4,0,1,51.800,42.700,-9.100,1.400,AOI32xp33_ASAP7_75t_L,41.640,1.630,1,1,0,17961,1,18002,1,18447,1,18462,1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,124,18467,18002,2,1,8,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,42.700,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI32xp33_ASAP7_75t_L,41.640,1.630,-1,-1,-1,17823,-1,17890,-1,18444,-1,18446,-1,18462,-1,-1,-1
benchmarks/syn2.abc.blif,125,18467,18002,2,1,9,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,42.700,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI32xp33_ASAP7_75t_L,41.640,1.630,-1,-1,-1,2439,-1,2451,-1,18448,-1,18460,-1,18453,-1,-1,-1
benchmarks/syn2.abc.blif,126,18467,18002,2,1,10,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,42.700,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI32xp33_ASAP7_75t_L,41.640,1.630,2,-1,-1,17854,-1,17844,-1,18002,-1,18447,-1,18462,-1,-1,-1
benchmarks/syn2.abc.blif,127,18467,18002,2,1,11,no-super-best,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,42.700,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI32xp33_ASAP7_75t_L,41.640,1.630,-1,-1,-1,2439,-1,2445,-1,2451,-1,18448,-1,18453,-1,-1,-1
benchmarks/syn2.abc.blif,128,18467,18002,2,1,12,nonselected,1,0,14992,8,2,AOI32xp33_ASAP7_75t_L,5,8,1,41.640,42.700,1.060,1.630,AOI32xp33_ASAP7_75t_L,41.640,1.630,1,1,0,17961,1,18002,1,18447,1,18460,0,18461,1,-1,-1
benchmarks/syn2.abc.blif,129,18467,18002,2,1,13,no-super-best,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,42.700,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI32xp33_ASAP7_75t_L,41.640,1.630,-1,-1,-1,17847,-1,18444,-1,18447,-1,18460,-1,18453,-1,-1,-1
benchmarks/syn2.abc.blif,130,18467,18002,2,1,14,no-super-best,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,42.700,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI32xp33_ASAP7_75t_L,41.640,1.630,-1,-1,-1,18367,-1,18444,-1,18446,-1,18460,-1,18461,-1,-1,-1
benchmarks/syn2.abc.blif,131,18467,18002,2,1,15,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,42.700,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI32xp33_ASAP7_75t_L,41.640,1.630,-1,-1,-1,2445,-1,2451,-1,18444,-1,18447,-1,18461,-1,-1,-1
benchmarks/syn2.abc.blif,132,18467,18002,2,1,16,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,42.700,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI32xp33_ASAP7_75t_L,41.640,1.630,-1,-1,-1,17955,-1,18367,-1,18444,-1,18445,-1,18462,-1,-1,-1
benchmarks/syn2.abc.blif,133,18467,18002,2,1,17,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,42.700,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI32xp33_ASAP7_75t_L,41.640,1.630,-1,-1,-1,17836,-1,18295,-1,18444,-1,18446,-1,18462,-1,-1,-1
benchmarks/syn2.abc.blif,134,18467,18002,2,1,18,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,42.700,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI32xp33_ASAP7_75t_L,41.640,1.630,-1,-1,-1,17827,-1,17848,-1,17961,-1,18447,-1,18462,-1,-1,-1
benchmarks/syn2.abc.blif,135,18467,18002,2,1,19,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,42.700,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI32xp33_ASAP7_75t_L,41.640,1.630,1,-1,-1,17961,-1,18002,-1,18367,-1,18446,-1,18462,-1,-1,-1
benchmarks/syn2.abc.blif,136,18467,18002,2,1,20,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,42.700,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI32xp33_ASAP7_75t_L,41.640,1.630,-1,-1,-1,2445,-1,2451,-1,17847,-1,18448,-1,18453,-1,-1,-1
benchmarks/syn2.abc.blif,137,18467,18002,2,1,21,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,42.700,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI32xp33_ASAP7_75t_L,41.640,1.630,-1,-1,-1,18008,-1,18364,-1,18444,-1,18446,-1,18462,-1,-1,-1
benchmarks/syn2.abc.blif,138,18467,18002,2,1,22,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,42.700,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI32xp33_ASAP7_75t_L,41.640,1.630,-1,-1,-1,17847,-1,18367,-1,18448,-1,18460,-1,18452,-1,-1,-1
benchmarks/syn2.abc.blif,139,18467,18002,3,0,0,accepted-best,1,1,14992,8,2,OR2x4_ASAP7_75t_L,2,0,5,56.240,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,2.800,OAI21xp33_ASAP7_75t_L,44.450,3.960,-1,-1,-1,18448,1,18462,1,-1,-1,-1,-1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,140,18467,18002,3,0,1,accepted-best,1,1,14992,8,2,AO21x2_ASAP7_75t_L,3,2,2,51.310,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,1.630,OR2x4_ASAP7_75t_L,56.240,2.800,-1,-1,-1,18448,1,18460,0,18461,1,-1,-1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,141,18467,18002,3,0,2,nonselected,1,0,14992,8,2,OAI21xp33_ASAP7_75t_L,3,7,2,44.450,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,3.960,AO21x2_ASAP7_75t_L,51.310,1.630,-1,-1,-1,18444,0,18447,0,18462,0,-1,-1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,142,18467,18002,3,0,3,nonselected,1,0,14992,8,2,OAI31xp33_ASAP7_75t_L,4,10,1,47.630,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,4.430,AO21x2_ASAP7_75t_L,51.310,1.630,-1,-1,-1,17847,1,18448,0,18460,1,18453,0,-1,-1,-1,-1
benchmarks/syn2.abc.blif,143,18467,18002,3,0,4,nonselected,1,0,14992,8,2,OAI31xp33_ASAP7_75t_L,4,15,1,45.980,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,4.890,AO21x2_ASAP7_75t_L,51.310,1.630,-1,-1,-1,18367,0,18444,0,18446,0,18462,0,-1,-1,-1,-1
benchmarks/syn2.abc.blif,144,18467,18002,3,0,5,accepted-best,1,1,14992,8,2,A2O1A1Ixp33_ASAP7_75t_L,4,14,1,47.520,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,1.170,AO21x2_ASAP7_75t_L,51.310,1.630,-1,-1,-1,2445,1,2451,0,18448,0,18461,0,-1,-1,-1,-1
benchmarks/syn2.abc.blif,145,18467,18002,3,0,6,nonselected,1,0,14992,8,2,AO22x1_ASAP7_75t_L,4,4,1,49.780,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,3.500,A2O1A1Ixp33_ASAP7_75t_L,47.520,1.170,-1,-1,-1,18444,1,18447,1,18460,0,18461,1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,146,18467,18002,3,0,7,nonselected,1,0,14992,8,2,OAI31xp33_ASAP7_75t_L,4,15,1,46.310,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,4.890,A2O1A1Ixp33_ASAP7_75t_L,47.520,1.170,1,0,1,17961,0,18002,0,18447,0,18462,0,-1,-1,-1,-1
benchmarks/syn2.abc.blif,147,18467,18002,3,0,8,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,A2O1A1Ixp33_ASAP7_75t_L,47.520,1.170,-1,-1,-1,17823,-1,17890,-1,18444,-1,18446,-1,18462,-1,-1,-1
benchmarks/syn2.abc.blif,148,18467,18002,3,0,9,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,A2O1A1Ixp33_ASAP7_75t_L,47.520,1.170,-1,-1,-1,2439,-1,2451,-1,18448,-1,18460,-1,18453,-1,-1,-1
benchmarks/syn2.abc.blif,149,18467,18002,3,0,10,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,A2O1A1Ixp33_ASAP7_75t_L,47.520,1.170,2,-1,-1,17854,-1,17844,-1,18002,-1,18447,-1,18462,-1,-1,-1
benchmarks/syn2.abc.blif,150,18467,18002,3,0,11,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,A2O1A1Ixp33_ASAP7_75t_L,47.520,1.170,-1,-1,-1,2439,-1,2445,-1,2451,-1,18448,-1,18453,-1,-1,-1
benchmarks/syn2.abc.blif,151,18467,18002,3,0,12,accepted-best,1,1,14992,8,2,AO32x2_ASAP7_75t_L,5,8,1,44.750,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,2.100,A2O1A1Ixp33_ASAP7_75t_L,47.520,1.170,1,1,0,17961,1,18002,1,18447,1,18460,0,18461,1,-1,-1
benchmarks/syn2.abc.blif,152,18467,18002,3,0,13,nonselected,1,0,14992,8,2,AO32x2_ASAP7_75t_L,5,9,1,52.380,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,4.430,AO32x2_ASAP7_75t_L,44.750,2.100,-1,-1,-1,17847,0,18444,1,18447,1,18460,0,18453,1,-1,-1
benchmarks/syn2.abc.blif,153,18467,18002,3,0,14,nonselected,1,0,14992,8,2,AO32x2_ASAP7_75t_L,5,8,1,51.680,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,3.500,AO32x2_ASAP7_75t_L,44.750,2.100,-1,-1,-1,18367,1,18444,1,18446,1,18460,0,18461,1,-1,-1
benchmarks/syn2.abc.blif,154,18467,18002,3,0,15,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,AO32x2_ASAP7_75t_L,44.750,2.100,-1,-1,-1,2445,-1,2451,-1,18444,-1,18447,-1,18461,-1,-1,-1
benchmarks/syn2.abc.blif,155,18467,18002,3,0,16,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,AO32x2_ASAP7_75t_L,44.750,2.100,-1,-1,-1,17955,-1,18367,-1,18444,-1,18445,-1,18462,-1,-1,-1
benchmarks/syn2.abc.blif,156,18467,18002,3,0,17,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,AO32x2_ASAP7_75t_L,44.750,2.100,-1,-1,-1,17836,-1,18295,-1,18444,-1,18446,-1,18462,-1,-1,-1
benchmarks/syn2.abc.blif,157,18467,18002,3,0,18,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,AO32x2_ASAP7_75t_L,44.750,2.100,-1,-1,-1,17827,-1,17848,-1,17961,-1,18447,-1,18462,-1,-1,-1
benchmarks/syn2.abc.blif,158,18467,18002,3,0,19,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,AO32x2_ASAP7_75t_L,44.750,2.100,1,-1,-1,17961,-1,18002,-1,18367,-1,18446,-1,18462,-1,-1,-1
benchmarks/syn2.abc.blif,159,18467,18002,3,0,20,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,AO32x2_ASAP7_75t_L,44.750,2.100,-1,-1,-1,2445,-1,2451,-1,17847,-1,18448,-1,18453,-1,-1,-1
benchmarks/syn2.abc.blif,160,18467,18002,3,0,21,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,AO32x2_ASAP7_75t_L,44.750,2.100,-1,-1,-1,18008,-1,18364,-1,18444,-1,18446,-1,18462,-1,-1,-1
benchmarks/syn2.abc.blif,161,18467,18002,3,0,22,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,0.000,34028234663852885981170418348451692544.000,AO32x2_ASAP7_75t_L,44.750,2.100,-1,-1,-1,17847,-1,18367,-1,18448,-1,18460,-1,18452,-1,-1,-1
benchmarks/syn2.abc.blif,162,18467,18002,3,1,0,violates-required,0,0,14992,8,2,NOR2xp33_ASAP7_75t_L,2,0,5,51.110,41.860,-9.250,1.860,AOI32xp33_ASAP7_75t_L,41.640,1.630,-1,-1,-1,18448,1,18462,1,-1,-1,-1,-1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,163,18467,18002,3,1,1,no-super-best,0,0,14992,8,2,?,3,0,-1,34028234663852885981170418348451692544.000,41.860,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI32xp33_ASAP7_75t_L,41.640,1.630,-1,-1,-1,18448,-1,18460,-1,18461,-1,-1,-1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,164,18467,18002,3,1,2,violates-required,0,0,14992,8,2,OA21x2_ASAP7_75t_L,3,7,2,48.060,41.860,-6.200,4.420,AOI32xp33_ASAP7_75t_L,41.640,1.630,-1,-1,-1,18444,0,18447,0,18462,0,-1,-1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,165,18467,18002,3,1,3,no-super-best,0,0,14992,8,2,?,4,0,-1,34028234663852885981170418348451692544.000,41.860,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI32xp33_ASAP7_75t_L,41.640,1.630,-1,-1,-1,17847,-1,18448,-1,18460,-1,18453,-1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,166,18467,18002,3,1,4,no-super-best,0,0,14992,8,2,?,4,0,-1,34028234663852885981170418348451692544.000,41.860,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI32xp33_ASAP7_75t_L,41.640,1.630,-1,-1,-1,18367,-1,18444,-1,18446,-1,18462,-1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,167,18467,18002,3,1,5,no-super-best,0,0,14992,8,2,?,4,0,-1,34028234663852885981170418348451692544.000,41.860,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI32xp33_ASAP7_75t_L,41.640,1.630,-1,-1,-1,2445,-1,2451,-1,18448,-1,18461,-1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,168,18467,18002,3,1,6,no-super-best,0,0,14992,8,2,?,4,0,-1,34028234663852885981170418348451692544.000,41.860,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI32xp33_ASAP7_75t_L,41.640,1.630,-1,-1,-1,18444,-1,18447,-1,18460,-1,18461,-1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,169,18467,18002,3,1,7,violates-required,0,0,14992,8,2,AOI31xp33_ASAP7_75t_L,4,0,1,53.120,41.860,-11.260,2.330,AOI32xp33_ASAP7_75t_L,41.640,1.630,1,1,0,17961,1,18002,1,18447,1,18462,1,-1,-1,-1,-1
benchmarks/syn2.abc.blif,170,18467,18002,3,1,8,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,41.860,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI32xp33_ASAP7_75t_L,41.640,1.630,-1,-1,-1,17823,-1,17890,-1,18444,-1,18446,-1,18462,-1,-1,-1
benchmarks/syn2.abc.blif,171,18467,18002,3,1,9,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,41.860,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI32xp33_ASAP7_75t_L,41.640,1.630,-1,-1,-1,2439,-1,2451,-1,18448,-1,18460,-1,18453,-1,-1,-1
benchmarks/syn2.abc.blif,172,18467,18002,3,1,10,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,41.860,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI32xp33_ASAP7_75t_L,41.640,1.630,2,-1,-1,17854,-1,17844,-1,18002,-1,18447,-1,18462,-1,-1,-1
benchmarks/syn2.abc.blif,173,18467,18002,3,1,11,no-super-best,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,41.860,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI32xp33_ASAP7_75t_L,41.640,1.630,-1,-1,-1,2439,-1,2445,-1,2451,-1,18448,-1,18453,-1,-1,-1
benchmarks/syn2.abc.blif,174,18467,18002,3,1,12,nonselected,1,0,14992,8,2,AOI32xp33_ASAP7_75t_L,5,8,1,41.640,41.860,0.220,1.630,AOI32xp33_ASAP7_75t_L,41.640,1.630,1,1,0,17961,1,18002,1,18447,1,18460,0,18461,1,-1,-1
benchmarks/syn2.abc.blif,175,18467,18002,3,1,13,no-super-best,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,41.860,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI32xp33_ASAP7_75t_L,41.640,1.630,-1,-1,-1,17847,-1,18444,-1,18447,-1,18460,-1,18453,-1,-1,-1
benchmarks/syn2.abc.blif,176,18467,18002,3,1,14,no-super-best,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,41.860,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI32xp33_ASAP7_75t_L,41.640,1.630,-1,-1,-1,18367,-1,18444,-1,18446,-1,18460,-1,18461,-1,-1,-1
benchmarks/syn2.abc.blif,177,18467,18002,3,1,15,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,41.860,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI32xp33_ASAP7_75t_L,41.640,1.630,-1,-1,-1,2445,-1,2451,-1,18444,-1,18447,-1,18461,-1,-1,-1
benchmarks/syn2.abc.blif,178,18467,18002,3,1,16,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,41.860,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI32xp33_ASAP7_75t_L,41.640,1.630,-1,-1,-1,17955,-1,18367,-1,18444,-1,18445,-1,18462,-1,-1,-1
benchmarks/syn2.abc.blif,179,18467,18002,3,1,17,no-supers,0,0,14992,8,2,?,5,0,-1,34028234663852885981170418348451692544.000,41.860,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI32xp33_ASAP7_75t_L,41.640,1.630,-1,-1,-1,17836,-1,18295,-1,18444,-1,18446,-1,18462,-1,-1,-1
